SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-8-2019,Condo/Co-op,240 Lombard St #432,San Francisco,CA,94111,625000,1,1,City,597,,1993,451,1047,962,Sold,,,http://www.redfin.com/CA/San-Francisco/240-Lombard-St-94111/unit-432/home/1418281,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40871423,N,Y,37.8042439,-122.4055041
PAST SALE,March-15-2019,Condo/Co-op,201 Sansome St #205,San Francisco,CA,94104,730000,1,1,Financial District,526,,1909,597,1388,576,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Sansome-St-94104/unit-205/home/12402511,San Francisco MLS,480802,N,Y,37.7922568,-122.4012423
PAST SALE,February-26-2019,Condo/Co-op,201 Harrison St #810,San Francisco,CA,94105,905000,1,1,South Beach,733,,1991,614,1235,670,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-810/home/1855593,San Francisco MLS,479753,N,Y,37.7875875,-122.3904715
PAST SALE,August-30-2019,Condo/Co-op,201 Sansome St #403,San Francisco,CA,94104,820000,1,1,Financial District,664,,1909,429,1235,645,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Sansome-St-94104/unit-403/home/12402512,San Francisco MLS,487921,N,Y,37.7922568,-122.4012423
PAST SALE,November-15-2019,Condo/Co-op,333 Grant Ave #504,San Francisco,CA,94108,800000,1,1,Financial District,606,,1908,352,1320,848,Sold,,,http://www.redfin.com/CA/San-Francisco/333-Grant-Ave-94108/unit-504/home/2017860,San Francisco MLS,490970,N,Y,37.7901504,-122.4058696
PAST SALE,March-13-2020,Condo/Co-op,201 Sansome St #201,San Francisco,CA,94104,895000,1,1,Financial District,658,,1909,233,1360,645,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Sansome-St-94104/unit-201/home/21202790,San Francisco MLS,494534,N,Y,37.7922314,-122.4012282
PAST SALE,October-15-2019,Condo/Co-op,2999 California St #64,San Francisco,CA,94115,625000,1,1,Pacific Heights,653,,1929,383,957,538,Sold,,,http://www.redfin.com/CA/San-Francisco/2999-California-St-94115/unit-64/home/102813444,San Francisco MLS,489107,N,Y,37.7874366,-122.4435262
PAST SALE,December-10-2019,Condo/Co-op,14 Napier Ln,San Francisco,CA,94133,995000,1,1,Telegraph Hill,750,,1991,327,1327,,Sold,,,http://www.redfin.com/CA/San-Francisco/14-Napier-Ln-94133/home/1665479,San Francisco MLS,490645,N,Y,37.8023602,-122.4037222
PAST SALE,November-18-2019,Condo/Co-op,225 Bay St #2,San Francisco,CA,94133,700000,1,1,North Beach,500,,,349,1400,423,Sold,,,http://www.redfin.com/CA/San-Francisco/225-Bay-St-94133/unit-2/home/880195,San Francisco MLS,491796,N,Y,37.805646,-122.4110693
PAST SALE,March-20-2019,Condo/Co-op,111 Chestnut St #512,San Francisco,CA,94111,664000,1,1,North Waterfront,622,,1993,592,1068,835,Sold,,,http://www.redfin.com/CA/San-Francisco/111-Chestnut-St-94111/unit-512/home/542444,San Francisco MLS,481138,N,Y,37.8042439,-122.4055041
PAST SALE,September-4-2019,Condo/Co-op,206 Steiner St #4,San Francisco,CA,94117,875000,1,1,Hayes Valley,600,,1911,424,1458,481,Sold,,,http://www.redfin.com/CA/San-Francisco/206-Steiner-St-94117/unit-4/home/1572328,San Francisco MLS,487831,N,Y,37.771177,-122.4317719
PAST SALE,,Condo/Co-op,1450 Post St #1104,San Francisco,CA,94109,516000,,,,,,1992,,,,,,,http://www.redfin.com/CA/San-Francisco/1450-Post-St-94109/unit-1104/home/571937,,,N,Y,37.7863611,-122.4258311
PAST SALE,July-10-2020,Condo/Co-op,609 Castro St Unit B,San Francisco,CA,94114,1002000,1,1,Eureka Valley/Dolore,725,,1913,114,1382,245,Sold,,,http://www.redfin.com/CA/San-Francisco/609-Castro-St-94114/unit-B/home/1396032,San Francisco MLS,498757,N,Y,37.759088,-122.4345847
PAST SALE,August-25-2020,Condo/Co-op,4096 17th St #104,San Francisco,CA,94114,735000,1,1,Corona Heights,585,,1965,68,1256,414,Sold,,,http://www.redfin.com/CA/San-Francisco/4096-17th-St-94114/unit-104/home/673375,San Francisco MLS,498288,N,Y,37.7628217,-122.437239
PAST SALE,February-26-2019,Single Family Residential,982 Teresita Blvd,San Francisco,CA,94127,1100000,1,1,Miraloma Park,750,2500,1939,614,1467,,Sold,,,http://www.redfin.com/CA/San-Francisco/982-Teresita-Blvd-94127/home/934977,San Francisco MLS,480494,N,Y,37.7344678,-122.4480642
PAST SALE,April-22-2019,Single Family Residential,12 Baden St,San Francisco,CA,94131,638000,1,1,Sunnyside,687,1729,1907,559,929,,Sold,,,http://www.redfin.com/CA/San-Francisco/12-Baden-St-94131/home/958022,San Francisco MLS,482129,N,Y,37.7306204,-122.4396131
PAST SALE,August-25-2020,Condo/Co-op,1927 Diamond St #5,San Francisco,CA,94131,875000,1,1,Noe Valley,725,,1970,68,1207,391,Sold,,,http://www.redfin.com/CA/San-Francisco/1927-Diamond-St-94131/unit-5/home/909044,San Francisco MLS,498784,N,Y,37.7418387,-122.4351255
PAST SALE,December-31-2018,Condo/Co-op,1695 18th St #410,San Francisco,CA,94107,257717,1,1,Potrero Hill,636,,1996,671,405,376,Sold,,,http://www.redfin.com/CA/San-Francisco/1695-18th-St-94107/unit-410/home/1719721,San Francisco MLS,475315,N,Y,37.7620315,-122.3991526
PAST SALE,November-19-2019,Condo/Co-op,230 Dorland St,San Francisco,CA,94114,950000,1,1,Eureka Valley/Dolore,690,,1928,348,1377,400,Sold,,,http://www.redfin.com/CA/San-Francisco/230-Dorland-St-94114/home/40138382,San Francisco MLS,491478,N,Y,37.7622368,-122.4293287
PAST SALE,December-13-2019,Condo/Co-op,436-440 Haight St Unit 436A,San Francisco,CA,94117,515000,1,1,Hayes Valley,580,,1900,324,888,,Sold,,,http://www.redfin.com/CA/San-Francisco/436-Haight-St-94117/unit-436A/home/169231356,San Francisco MLS,489000,N,Y,37.7725098,-122.429532
PAST SALE,,Condo/Co-op,180 Dolores St #2,San Francisco,CA,94103,1050000,14,15,,,,1921,,,,,,,http://www.redfin.com/CA/San-Francisco/180-Dolores-St-94103/unit-2/home/1518126,,,N,Y,37.7666492,-122.4268613
PAST SALE,August-14-2019,Condo/Co-op,2315 Divisadero St Unit B,San Francisco,CA,94115,825000,1,1,Pacific Heights,617,,1962,445,1337,253,Sold,,,http://www.redfin.com/CA/San-Francisco/2315B-Divisadero-St-94115/unit-B/home/2010219,San Francisco MLS,486276,N,Y,37.791013,-122.441417
PAST SALE,November-30-2018,Condo/Co-op,2025 Broderick St #1,San Francisco,CA,94115,770000,1,1,Pacific Heights,680,,1960,702,1132,507,Sold,,,http://www.redfin.com/CA/San-Francisco/2025-Broderick-St-94115/unit-1/home/1995991,San Francisco MLS,478145,N,Y,37.7891368,-122.4427618
PAST SALE,,Condo/Co-op,1450 Post St #806,San Francisco,CA,94109,184000,,,,,,1992,,,,,,,http://www.redfin.com/CA/San-Francisco/1450-Post-St-94109/unit-806/home/572758,,,N,Y,37.7863611,-122.4258311
PAST SALE,,Condo/Co-op,1450 Post St #302,San Francisco,CA,94109,385000,,,,,,1992,,,,,,,http://www.redfin.com/CA/San-Francisco/1450-Post-St-94109/unit-302/home/571750,,,N,Y,37.7863611,-122.4258311
PAST SALE,,Condo/Co-op,1450 Post St #412,San Francisco,CA,94109,328000,,,,,,1992,,,,,,,http://www.redfin.com/CA/San-Francisco/1450-Post-St-94109/unit-412/home/571788,,,N,Y,37.7863611,-122.4258311
PAST SALE,,Condo/Co-op,1450 Post St #612,San Francisco,CA,94109,370500,1,1,,,,1992,,,,,,,http://www.redfin.com/CA/San-Francisco/1450-Post-St-94109/unit-612/home/901959,,,N,Y,37.7863611,-122.4258311
PAST SALE,,Condo/Co-op,1450 Post St #502,San Francisco,CA,94109,179500,,,,,,1992,,,,,,,http://www.redfin.com/CA/San-Francisco/1450-Post-St-94109/unit-502/home/951578,,,N,Y,37.7863611,-122.4258311
PAST SALE,,Condo/Co-op,1450 Post St #1108,San Francisco,CA,94109,509000,,,,,,1992,,,,,,,http://www.redfin.com/CA/San-Francisco/1450-Post-St-94109/unit-1108/home/1571872,,,N,Y,37.7863611,-122.4258311
PAST SALE,February-5-2019,Condo/Co-op,33 Vandewater St #201,San Francisco,CA,94133,705000,1,1,North Beach,550,,1981,635,1282,639,Sold,,,http://www.redfin.com/CA/San-Francisco/33-Vandewater-St-94133/unit-201/home/538033,San Francisco MLS,480010,N,Y,37.8051378,-122.4125819
PAST SALE,July-31-2020,Condo/Co-op,244 Precita Ave,San Francisco,CA,94110,800000,1,1,Bernal Heights,645,,1908,93,1240,343,Sold,,,http://www.redfin.com/CA/San-Francisco/244-Precita-Ave-94110/home/101676117,San Francisco MLS,499468,N,Y,37.7472492,-122.4148563
PAST SALE,April-5-2019,Condo/Co-op,201 Harrison St #314,SAN FRANCISCO,CA,94105,825000,1,1,SAN FRANCISCO,719,38449,1991,576,1147,670,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-314/home/2037178,MLSListings,ML81741715,N,Y,37.7875875,-122.3904715
PAST SALE,October-20-2020,Condo/Co-op,813 47th Ave #1,San Francisco,CA,94121,690000,1,1,Outer Richmond,615,,1992,12,1122,176,Sold,,,http://www.redfin.com/CA/San-Francisco/813-47th-Ave-94121/unit-1/home/1810415,San Francisco MLS,505758,N,Y,37.7730177,-122.5080783
PAST SALE,March-15-2019,Condo/Co-op,75 Lily St #3,San Francisco,CA,94102,837000,1,1,Hayes Valley,632,,1908,597,1324,176,Sold,,,http://www.redfin.com/CA/San-Francisco/75-Lily-St-94102/unit-3/home/12300350,San Francisco MLS,481289,N,Y,37.7744781,-122.4220357
PAST SALE,May-10-2019,Condo/Co-op,1320 Natoma,San Francisco,CA,94103,679000,1,1,Inner Mission,600,,,541,1132,170,Sold,,,http://www.redfin.com/CA/San-Francisco/1320-Natoma-St-94103/home/1157095,San Francisco MLS,482099,N,Y,37.7679373,-122.4187149
PAST SALE,April-15-2019,Condo/Co-op,178 Locksley Ave #1,San Francisco,CA,94122,675000,1,1,Forest Knolls,733,,1964,566,921,339,Sold,,,http://www.redfin.com/CA/San-Francisco/178-Locksley-Ave-94122/unit-1/home/171999357,San Francisco MLS,478880,N,Y,37.7570508,-122.4625802
PAST SALE,June-11-2019,Condo/Co-op,721 Frederick St,San Francisco,CA,94117,848000,1,1,Parnassus/Ashbury Heights,590,,1990,509,1437,343,Sold,,,http://www.redfin.com/CA/San-Francisco/721-Frederick-St-94117/home/1452316,San Francisco MLS,482509,N,Y,37.7657626,-122.4566412
PAST SALE,May-17-2019,Condo/Co-op,1235 McAllister St #125,San Francisco,CA,94115,860000,1,1,Western Addition,701,,2000,534,1227,358,Sold,,,http://www.redfin.com/CA/San-Francisco/1235-McAllister-St-94115/unit-125/home/577694,San Francisco MLS,482206,N,Y,37.778036,-122.4325115
PAST SALE,September-11-2019,Condo/Co-op,988 Fulton St #119,San Francisco,CA,94117,855000,1,1,Western Addition,695,,1999,417,1230,472,Sold,,,http://www.redfin.com/CA/San-Francisco/988-Fulton-St-94117/unit-119/home/22885810,San Francisco MLS,488192,N,Y,37.778036,-122.4325115
PAST SALE,October-29-2020,Condo/Co-op,1235 McAllister St #314,San Francisco,CA,94115,367624,1,1,Western Addition,585,,2000,3,628,354,Sold,,,http://www.redfin.com/CA/San-Francisco/1235-McAllister-St-94115/unit-314/home/579123,San Francisco MLS,497071,N,Y,37.778036,-122.4325115
PAST SALE,November-7-2018,Condo/Co-op,1950 Gough St #303,San Francisco,CA,94109,600000,1,1,Pacific Heights,600,,1926,725,1000,473,Sold,,,http://www.redfin.com/CA/San-Francisco/1950-Gough-St-94109/unit-303/home/569174,San Francisco MLS,476423,N,Y,37.7915577,-122.4256773
PAST SALE,March-6-2020,Condo/Co-op,1281 Vallejo St #2,San Francisco,CA,94109,925000,1,1,Russian Hill,718,,1912,240,1288,608,Sold,,,http://www.redfin.com/CA/San-Francisco/1281-Vallejo-St-94109/unit-2/home/1983345,San Francisco MLS,494870,N,Y,37.7972389,-122.4184029
PAST SALE,November-27-2018,Condo/Co-op,2137 Vallejo St,San Francisco,CA,94123,900000,1,1,Pacific Heights,750,,1900,705,1200,279,Sold,,,http://www.redfin.com/CA/San-Francisco/2137-Vallejo-St-94123/home/1268554,San Francisco MLS,478096,N,Y,37.795245,-122.432953
PAST SALE,February-4-2020,Condo/Co-op,1839 15th St #452,San Francisco,CA,94103,958000,1,1,Mission Dolores,733,,1983,271,1307,584,Sold,,,http://www.redfin.com/CA/San-Francisco/1839-15th-St-94103/unit-452/home/2004720,San Francisco MLS,492897,N,Y,37.7654623,-122.4249163
PAST SALE,June-16-2020,Condo/Co-op,1151 Broderick St #4,San Francisco,CA,94115,850000,1,1,Anza Vista,740,,1923,138,1149,325,Sold,,,http://www.redfin.com/CA/San-Francisco/1151-Broderick-St-94115/unit-4/home/594654,San Francisco MLS,497427,N,Y,37.7810048,-122.4410179
PAST SALE,December-20-2019,Condo/Co-op,370 Monterey Blvd #105,San Francisco,CA,94131,545000,1,1,Sunnyside,610,,1978,317,893,350,Sold,,,http://www.redfin.com/CA/San-Francisco/370-Monterey-Blvd-94131/unit-105/home/1773676,San Francisco MLS,492164,N,Y,37.7318419,-122.4433936
PAST SALE,December-31-2019,Condo/Co-op,80 Ora Way Unit G204,San Francisco,CA,94131,344820,1,1,Diamond Heights,676,,1975,306,510,619,Sold,,,http://www.redfin.com/CA/San-Francisco/80-Ora-Way-94131/unit-G204/home/843373,San Francisco MLS,487830,N,Y,37.7405904,-122.4379496
PAST SALE,May-3-2019,Condo/Co-op,45 Ora Way Unit A207,San Francisco,CA,94131,345490,1,1,Diamond Heights,684,,1975,548,505,621,Sold,,,http://www.redfin.com/CA/San-Francisco/45-Ora-Way-94131/unit-A207/home/843076,San Francisco MLS,479586,N,Y,37.741605,-122.4372325
PAST SALE,July-19-2019,Condo/Co-op,624 Natoma St Unit D,San Francisco,CA,94103,710000,1,1,South of Market,656,,1912,471,1082,250,Sold,,,http://www.redfin.com/CA/San-Francisco/624-Natoma-St-94103/unit-D/home/144063842,San Francisco MLS,485621,N,Y,37.77804,-122.4106804
PAST SALE,,Condo/Co-op,23a Delmar St,San Francisco,CA,94117,900000,1,1,,,,1906,,,,,,,http://www.redfin.com/CA/San-Francisco/23a-Delmar-St-94117/home/40138656,,,N,Y,37.7686566,-122.4459299
PAST SALE,February-14-2019,Condo/Co-op,351 Buena Vista Ave Unit 702E,San Francisco,CA,94117,1125000,1,1,Buena Vista Park,696,,1987,626,1616,729,Sold,,,http://www.redfin.com/CA/San-Francisco/351-Buena-Vista-Ave-E-94117/unit-702E/home/102813088,San Francisco MLS,480081,N,Y,37.7675387,-122.4401564
PAST SALE,June-5-2019,Condo/Co-op,795 8th Ave #406,San Francisco,CA,94118,750000,1,1,Inner Richmond,672,,1922,515,1116,548,Sold,,,http://www.redfin.com/CA/San-Francisco/795-8th-Ave-94118/unit-406/home/1492964,San Francisco MLS,483227,N,Y,37.7736382,-122.4662528
PAST SALE,August-31-2020,Condo/Co-op,2101 Beach St #203,San Francisco,CA,94123,815000,1,1,San Francisco County,600,4382,1991,62,1358,380,Sold,,,http://www.redfin.com/CA/San-Francisco/2101-Beach-St-94123/unit-203/home/1877392,BAREIS,22015907,N,Y,37.803507,-122.4438594
PAST SALE,July-5-2019,Condo/Co-op,2081 Golden Gate Ave,San Francisco,CA,94115,780000,1,1,North Panhandle,722,,1900,485,1080,200,Sold,,,http://www.redfin.com/CA/San-Francisco/2081-Golden-Gate-Ave-94115/home/40457728,San Francisco MLS,486043,N,Y,37.777705,-122.444736
PAST SALE,July-17-2020,Condo/Co-op,1345 16th Ave #2,San Francisco,CA,94122,705000,1,1,Inner Sunset,726,,1924,107,971,301,Sold,,,http://www.redfin.com/CA/San-Francisco/1345-16th-Ave-94122/unit-2/home/17876019,San Francisco MLS,496469,N,Y,37.7628409,-122.4741597
PAST SALE,August-25-2020,Condo/Co-op,900 Bush St #801,San Francisco,CA,94109,725000,1,1,Downtown,643,,1982,68,1128,980,Sold,,,http://www.redfin.com/CA/San-Francisco/900-Bush-St-94109/unit-801/home/1180389,San Francisco MLS,500825,N,Y,37.7899451,-122.4127266
PAST SALE,August-4-2020,Condo/Co-op,2120 Stockton St #201,San Francisco,CA,94133,750000,1,1,Marina,713,,1980,89,1052,416,Sold,,,http://www.redfin.com/CA/San-Francisco/2120-Stockton-St-94133/unit-201/home/1068150,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904521,N,Y,37.8055298,-122.4099596
PAST SALE,October-26-2020,Condo/Co-op,1001 Pine St #1310,San Francisco,CA,94109,755000,1,1,Downtown,616,,1964,6,1226,580,Sold,,,http://www.redfin.com/CA/San-Francisco/1001-Pine-St-94109/unit-1310/home/2033050,San Francisco MLS,503722,N,Y,37.7903477,-122.4125675
PAST SALE,September-24-2020,Condo/Co-op,755 Florida St #2,San Francisco,CA,94110,715000,1,1,Inner Mission,623,,1995,38,1148,306,Sold,,,http://www.redfin.com/CA/San-Francisco/755-Florida-St-94110/unit-2/home/1687288,San Francisco MLS,503208,N,Y,37.7596425,-122.4105733
PAST SALE,March-5-2019,Condo/Co-op,1380 Greenwich St #203,San Francisco,CA,94109,825000,1,1,Russian Hill,673,,1990,607,1226,589,Sold,,,http://www.redfin.com/CA/San-Francisco/1380-Greenwich-St-94109/unit-203/home/1030026,San Francisco MLS,480487,N,Y,37.8009605,-122.4224474
PAST SALE,January-17-2020,Condo/Co-op,601 Van Ness Ave #851,San Francisco,CA,94102,560000,1,1,Van Ness/Civic Center,533,,1982,289,1051,774,Sold,,,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-851/home/2018260,San Francisco MLS,492371,N,Y,37.7813857,-122.4214063
PAST SALE,June-8-2020,Condo/Co-op,146 Portola Way #301,San Francisco,CA,94131,675000,1,1,Twin Peaks,724,,1956,146,932,372,Sold,,,http://www.redfin.com/CA/San-Francisco/146-Portola-Dr-94131/unit-301/home/12113335,San Francisco MLS,494659,N,Y,37.748677,-122.4443131
PAST SALE,November-7-2019,Condo/Co-op,720 York St #211,San Francisco,CA,94110,915000,1,1,Inner Mission,725,,1999,360,1262,491,Sold,,,http://www.redfin.com/CA/San-Francisco/720-York-St-94110/unit-211/home/12396583,San Francisco MLS,492658,N,Y,37.7598258,-122.4092029
PAST SALE,August-23-2019,Condo/Co-op,2711 18th St #37,San Francisco,CA,94110,740000,1,1,Inner Mission,650,,1992,436,1138,471,Sold,,,http://www.redfin.com/CA/San-Francisco/2711-18th-St-94110/unit-37/home/12396527,San Francisco MLS,487251,N,Y,37.7616841,-122.4095979
PAST SALE,May-20-2019,Condo/Co-op,1106 A Shotwell St,San Francisco,CA,94110,880000,1,1,Inner Mission,735,,1908,531,1197,299,Sold,,,http://www.redfin.com/CA/San-Francisco/1106A-Shotwell-St-94110/home/110052463,San Francisco MLS,483630,N,Y,37.750605,-122.4152182
PAST SALE,March-24-2020,Condo/Co-op,655 Corbett Ave #504,San Francisco,CA,94114,849000,1,1,Twin Peaks,710,,1964,222,1196,555,Sold,,,http://www.redfin.com/CA/San-Francisco/655-Corbett-Ave-94114/unit-504/home/1156469,San Francisco MLS,493240,N,Y,37.7564868,-122.4430062
PAST SALE,June-30-2020,Condo/Co-op,3241 Gough St #4,San Francisco,CA,94123,915000,1,1,Marina,750,,1924,124,1220,349,Sold,,,http://www.redfin.com/CA/San-Francisco/3241-Gough-St-94123/unit-4/home/1135363,San Francisco MLS,497997,N,Y,37.8033228,-122.4286359
PAST SALE,October-22-2020,Condo/Co-op,1856 Powell St #202,San Francisco,CA,94133,900000,1,1,North Beach,731,,1934,10,1231,547,Sold,,,http://www.redfin.com/CA/San-Francisco/1856-Powell-St-94133/unit-202/home/1616641,San Francisco MLS,506537,N,Y,37.8019031,-122.4108914
PAST SALE,August-24-2020,Condo/Co-op,1000 North Point St #203,SAN FRANCISCO,CA,94109,599000,1,1,SAN FRANCISCO,582,,1963,69,1029,792,Sold,,,http://www.redfin.com/CA/San-Francisco/1000-N-Point-St-94109/unit-203/home/12395474,MLSListings,ML81803405,N,Y,37.8055099,-122.4241573
PAST SALE,May-24-2019,Condo/Co-op,55 Vandewater St #1,San Francisco,CA,94133,800000,1,1,North Beach,665,,1980,527,1203,420,Sold,,,http://www.redfin.com/CA/San-Francisco/55-Vandewater-St-94133/unit-1/home/2032894,San Francisco MLS,484203,N,Y,37.8051031,-122.4128561
PAST SALE,,Condo/Co-op,601 Van Ness Ave #547,San Francisco,CA,94102,550000,1,1,,,,1982,,,,,,,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-547/home/1070004,,,N,Y,37.7813857,-122.4214063
PAST SALE,March-5-2019,Condo/Co-op,601 Van Ness Ave #1131,San Francisco,CA,94102,560000,1,1,Van Ness/Civic Center,556,,1982,607,1007,774,Sold,,,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-1131/home/1942450,San Francisco MLS,480486,N,Y,37.7813857,-122.4214063
PAST SALE,May-13-2019,Condo/Co-op,333 Grant Ave #507,San Francisco,CA,94108,785000,1,1,Financial District,665,,,538,1180,862,Sold,,,http://www.redfin.com/CA/San-Francisco/333-Grant-Ave-94108/unit-507/home/1224570,San Francisco MLS,483322,N,Y,37.7901504,-122.4058696
PAST SALE,July-19-2019,Condo/Co-op,1177 California #1204,San Francisco,CA,94108,850000,1,1,Nob Hill,645,,,471,1318,1083,Sold,,,http://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-1204/home/1029645,San Francisco MLS,484385,N,Y,37.7910262,-122.4136476
PAST SALE,March-21-2019,Condo/Co-op,175 Bluxome St #227,San Francisco,CA,94107,630000,1,1,South of Market,654,,1998,591,963,340,Sold,,,http://www.redfin.com/CA/San-Francisco/175-Bluxome-St-94107/unit-227/home/12397920,San Francisco MLS,480317,N,Y,37.7743789,-122.3995747
PAST SALE,June-20-2019,Condo/Co-op,38 Bryant St #505,San Francisco,CA,94105,857500,1,1,South Beach,722,,1994,500,1188,506,Sold,,,http://www.redfin.com/CA/San-Francisco/38-Bryant-St-94105/unit-505/home/1806781,San Francisco MLS,483190,N,Y,37.7873678,-122.3887949
PAST SALE,July-29-2020,Condo/Co-op,403 Main St Unit 808N,San Francisco,CA,94105,685000,1,1,South Beach,515,,1997,95,1330,529,Sold,,,http://www.redfin.com/CA/San-Francisco/403-Main-St-94105/unit-808N/home/1900945,San Francisco MLS,499496,N,Y,37.7880767,-122.3896032
PAST SALE,November-21-2018,Condo/Co-op,623 Dolores St,San Francisco,CA,94110,833750,1,1,Mission Dolores,639,,,711,1305,273,Sold,,,http://www.redfin.com/CA/San-Francisco/623-Dolores-St-94110/home/21958255,San Francisco MLS,477775,N,Y,37.7595333,-122.4257402
PAST SALE,January-7-2019,Condo/Co-op,201 Sansome St #905,San Francisco,CA,94104,725000,1,1,Financial District,565,,1909,664,1283,586,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Sansome-St-94104/unit-905/home/12402513,San Francisco MLS,479748,N,Y,37.7922568,-122.4012423
PAST SALE,June-19-2019,Condo/Co-op,201 Sansome St #401,San Francisco,CA,94104,868000,1,1,Financial District,658,,1909,501,1319,615,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Sansome-St-94104/unit-401/home/22892013,San Francisco MLS,484918,N,Y,37.7922568,-122.4012423
